siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com;pcap_com
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1387;SAINT-SULPICE;103;103;0
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1040;BEREZIAT;342;340;2
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1140;CURTAFOND;600;590;10
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1154;ETREZ;648;642;6
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1375;SAINT-MARTIN-LE-CHATEL;658;652;6
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1346;SAINT-DIDIER-D'AUSSIAT;675;666;9
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1229;MALAFRETAZ;681;674;7
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1236;MARSONNAS;744;727;17
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1196;JAYAT;777;773;4
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1115;CONFRANCON;878;862;16
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1130;CRAS-SUR-REYSSOUZE;926;907;19
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1163;FOISSIAT;1580;1562;18
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1024;ATTIGNAT;1959;1924;35
240100156;CC DE MONTREVEL EN BRESSE;CC;4TX;12611;12416;195;14;1266;MONTREVEL-EN-BRESSE;2040;1994;46
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1181;GROISSIAT;769;747;22
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1171;GEOVREISSET;775;759;16
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1237;MARTIGNAT;1296;1265;31
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1031;BELLIGNAT;3825;3485;340
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1014;ARBENT;3693;3610;83
240100172;CC D'OYONNAX;CC;TPU;34994;34028;966;6;1283;OYONNAX;24636;24162;474
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1433;VERNOUX;130;127;3
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1406;SERVIGNAT;136;135;1
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1437;VESCOURS;191;191;0
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1128;COURTES;219;218;1
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1230;MANTENAY-MONTLIN;250;246;4
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1139;CURCIAT-DONGALON;407;404;3
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1124;CORMOZ;515;512;3
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1367;SAINT-JULIEN-SUR-REYSSOUZE;522;514;8
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1380;SAINT-NIZIER-LE-BOUCHOUX;553;546;7
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1364;SAINT-JEAN-SUR-REYSSOUZE;585;579;6
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1212;LESCHEROUX;603;597;6
240100339;CC DU CANTON DE SAINT DE TRIVIER DE COURTES;CC;4TX;5061;5004;57;12;1388;SAINT-TRIVIER-DE-COURTES;950;935;15
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1340;SAINT-BOIS;103;102;1
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1110;COLOMIEU;130;128;2
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1193;IZIEU;181;178;3
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1182;GROSLEE;340;333;7
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1058;BREGNIER-CORDON;570;566;4
240100347;CC RHONE ET GLAND;CC;4TX;1912;1889;23;6;1338;SAINT-BENOIT;588;582;6
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1162;FLAXIEU;50;50;0
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1006;AMBLEON;86;86;0
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1456;VONGNES;94;89;5
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1117;CONZIEU;103;100;3
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1302;POLLIEU;123;122;1
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1341;SAINT-CHAMP;137;132;5
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1234;MARIGNIEU;156;156;0
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1268;MURS-ET-GELIGNIEUX;207;204;3
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1310;PREMEYZEL;246;242;4
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1009;ANDERT-ET-CONDON;279;275;4
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1227;MAGNIEU;297;291;6
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1358;SAINT-GERMAIN-LES-PAROISSES;309;307;2
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1133;CRESSIN-ROCHEFORT;312;308;4
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1286;PARVES;321;320;1
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1271;NATTAGES;398;393;5
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1116;CONTREVOZ;446;430;16
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1015;ARBIGNIEU;435;431;4
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1239;MASSIGNIEU-DE-RIVES;505;498;7
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1454;VIRIGNIN;651;643;8
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1294;PEYRIEU;728;644;84
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1098;CHAZEY-BONS;671;664;7
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1061;BRENS;746;731;15
240100354;CC BELLEY-BAS BUGEY;CC;4TX;15773;15115;658;23;1034;BELLEY;8473;7999;474
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1218;LOCHIEU;73;73;0
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1059;BRENAZ;105;105;0
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1292;PETIT-ABERGEMENT;144;141;3
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1097;CHAVORNAY;180;174;6
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1330;RUFFIEU;191;188;3
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1414;SUTRIEU;223;218;5
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1453;VIRIEU-LE-PETIT;285;281;4
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1187;HOTONNES;299;295;4
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1036;BELMONT-LUTHEZIEU;405;394;11
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1079;CHAMPAGNE-EN-VALROMEY;685;674;11
240100370;CC DU VALROMEY;CC;4TX;3592;3513;79;11;1022;ARTEMARE;1002;970;32
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1186;HOSTIAS;62;62;0
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1111;CONAND;72;69;3
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1279;ONCIEU;78;78;0
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1277;NIVOLLET-MONTGRIFFON;88;87;1
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1076;CHALEY;107;106;1
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1155;EVOSGES;109;109;0
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1107;CLEYZIEU;119;116;3
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1013;ARANDAS;141;135;6
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1017;ARGIS;403;390;13
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1421;TORCIEU;655;646;9
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1416;TENAY;1095;1086;9
240100396;CC DE LA VALLE DE L'ALBARINE;CC;4TX;5019;4949;70;12;1384;SAINT-RAMBERT-EN-BUGEY;2090;2065;25
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1190;INNIMOND;95;95;0
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1233;MARCHAMP;108;108;0
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1280;ORDONNAZ;121;120;1
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1400;SEILLONNAZ;126;123;3
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1219;LOMPNAS;150;147;3
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1037;BENONCES;248;243;5
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1255;MONTAGNIEU;397;386;11
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1064;BRIORD;692;675;17
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1216;LHUIS;742;724;18
240100412;CC RHONE-CHARTRTEUSE DE PORTE;CC;4TX;3662;3581;81;10;1403;SERRIERES-DE-BRIORD;983;960;23
240100438;CC DU COLOMBIER;CC;4TX;3994;3917;77;4;1208;LAVOURS;117;117;0
240100438;CC DU COLOMBIER;CC;4TX;3994;3917;77;4;1039;BEON;373;364;9
240100438;CC DU COLOMBIER;CC;4TX;3994;3917;77;4;1073;CEYZERIEU;824;814;10
240100438;CC DU COLOMBIER;CC;4TX;3994;3917;77;4;1138;CULOZ;2680;2622;58
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1311;PREMILLIEU;36;33;3
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1121;CORLIER;75;73;2
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1119;CORCELLES;227;221;6
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1012;ARANC;283;275;8
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1417;THEZILLIEU;305;299;6
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1080;CHAMPDOR;433;425;8
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1122;CORMARANCHE-EN-BUGEY;795;726;69
240100578;CC DU PLATEAU D'HAUTEVILLE;CC;4TX;5949;5714;235;8;1185;HAUTEVILLE-LOMPNES;3795;3662;133
240100586;CC VALSEMINE;CC;4TX;1486;1451;35;4;1174;GIRON;103;100;3
240100586;CC VALSEMINE;CC;4TX;1486;1451;35;4;1257;MONTANGES;286;282;4
240100586;CC VALSEMINE;CC;4TX;1486;1451;35;4;1357;SAINT-GERMAIN-DE-JOUX;489;476;13
240100586;CC VALSEMINE;CC;4TX;1486;1451;35;4;1081;CHAMPFROMIER;608;593;15
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1295;PEYZIEUX-SUR-SAONE;339;337;2
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1188;ILLIAT;469;466;3
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1167;GARNERANS;577;565;12
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1252;MOGNENEINS;577;572;5
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1351;SAINT-ETIENNE-SUR-CHALARONNE;1196;1179;17
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1420;THOISSEY;1383;1358;25
240100594;CC VAL SAONE-CHALARONNE;CC;TPU;6877;6736;141;7;1348;SAINT-DIDIER-SUR-CHALARONNE;2336;2259;77
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1423;TOUSSIEUX;733;727;6
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1285;PARCIEUX;923;909;14
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1105;CIVRIEUX;1146;1079;67
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1353;SAINTE-EUPHEMIE;1131;1118;13
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1339;SAINT-BERNARD;1293;1282;11
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1250;MISERIEUX;1821;1430;391
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1347;SAINT-DIDIER-DE-FORMANS;1575;1544;31
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1322;REYRIEUX;3722;3622;100
240100602;CC SAONE  ET VALLEE;CC;TPU;18941;18103;838;9;1427;TREVOUX;6597;6392;205
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1342;SAINTE-CROIX;473;468;5
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1062;BRESSOLLES;595;590;5
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1297;PIZAY;640;637;3
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1276;NIEVROZ;1368;1360;8
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1027;BALAN;2418;1463;955
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1032;BELIGNEUX;2603;2594;9
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1049;BOISSE;2741;2709;32
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1142;DAGNEUX;3797;3757;40
240100610;CC  MONTLUEL;CC;TPU;21306;20032;1274;9;1262;MONTLUEL;6671;6454;217
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1259;MONTCET;498;489;9
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1429;VANDEINS;516;510;6
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1264;MONTRACOL;634;619;15
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1385;SAINT-REMY;834;813;21
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1405;SERVAS;931;914;17
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1336;SAINT-ANDRE-SUR-VIEUX-JONC;981;965;16
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1145;DOMPIERRE-SUR-VEYLE;980;968;12
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1211;LENT;1156;1145;11
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1195;JASSERON;1273;1256;17
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1065;BUELLAS;1326;1288;38
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1301;POLLIAT;2058;2019;39
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1344;SAINT-DENIS-LES-BOURG;5028;4921;107
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1451;VIRIAT;5420;5288;132
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1289;PERONNAS;5940;5531;409
240100628;CA DE BOURG EN BRESSE;CA;TPU;70583;67324;3259;15;1053;BOURG-EN-BRESSE;43008;40598;2410
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1309;POUILLAT;58;58;0
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1172;GERMAGNAT;92;92;0
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1177;GRAND-CORENT;114;111;3
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1150;DROM;164;160;4
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1312;PRESSIAT;194;191;3
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1127;COURMANGOUX;363;360;3
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1125;CORVEISSIAT;481;469;12
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1095;CHAVANNES-SUR-SURAN;490;485;5
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1408;SIMANDRE;647;638;9
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1241;MEILLONNAS;1234;1204;30
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1426;TREFFORT-CUISIAT;1953;1910;43
240100636;CC DE TREFFORT EN REVERMONT;CC;TPU;7881;7724;157;12;1350;SAINT-ETIENNE-DU-BOIS;2091;2046;45
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1356;SAINT-GEORGES-SUR-RENON;165;161;4
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1335;SAINT-ANDRE-LE-BOUCHOUX;195;191;4
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1146;DOMPIERRE-SUR-CHALARONNE;281;279;2
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1319;RELEVANT;373;367;6
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1393;SANDRANS;419;416;3
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1412;SULIGNAT;494;485;9
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1328;ROMANS;535;522;13
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1028;BANEINS;537;529;8
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1046;BIZIAT;651;641;10
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1113;CONDEISSIAT;658;649;9
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1001;ABERGEMENT-CLEMENCIAT;739;728;11
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1272;NEUVILLE-LES-DAMES;1265;1231;34
240100644;CC CHALARONNE CENTRE;CC;4TX;10630;10336;294;13;1093;CHATILLON-SUR-CHALARONNE;4318;4137;181
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1432;VERJON;201;192;9
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1391;SALAVRE;293;285;8
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1296;PIRAJOUX;304;299;5
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1147;DOMSURE;408;403;5
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1445;VILLEMOTIER;462;455;7
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1029;BEAUPONT;497;492;5
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1038;BENY;627;613;14
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1108;COLIGNY;1114;1091;23
240100651;CC DU CANTON DE COLIGNY;CC;4TX;6113;5994;119;9;1232;MARBOZ;2207;2164;43
240100669;CC DES BORDS DE VEYLE;CC;4TX;6291;6162;129;5;1084;CHANOZ-CHATENAY;502;492;10
240100669;CC DES BORDS DE VEYLE;CC;4TX;6291;6162;129;5;1368;SAINT-JULIEN-SUR-VEYLE;537;527;10
240100669;CC DES BORDS DE VEYLE;CC;4TX;6291;6162;129;5;1096;CHAVEYRIAT;826;810;16
240100669;CC DES BORDS DE VEYLE;CC;4TX;6291;6162;129;5;1246;MEZERIAT;1953;1911;42
240100669;CC DES BORDS DE VEYLE;CC;4TX;6291;6162;129;5;1457;VONNAS;2473;2422;51
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1434;VERSAILLEUX;258;255;3
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1129;CRANS;258;258;0
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1090;CHATENAY;315;308;7
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1299;PLANTAY;424;417;7
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1449;VILLETTE-SUR-AIN;490;472;18
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1381;SAINT-NIZIER-LE-DESERT;522;514;8
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1092;CHATILLON-LA-PALUD;1150;1074;76
240100677;CC DU CANTON DE CHALAMONT;CC;4TX;5091;4956;135;8;1074;CHALAMONT;1674;1658;16
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1050;BOISSEY;203;202;1
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1016;ARBIGNY;343;332;11
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1057;BOZ;362;359;3
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1352;SAINT-ETIENNE-SUR-REYSSOUZE;387;386;1
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1284;OZAN;479;467;12
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1402;SERMOYER;551;545;6
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1175;GORREVOD;571;561;10
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1094;CHAVANNES-SUR-REYSSOUZE;592;580;12
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1102;CHEVROUX;668;657;11
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1323;REYSSOUZE;720;715;5
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1337;SAINT-BENIGNE;843;817;26
240100685;CC DU CANTON DE  PONT DE VAU;CC;4TX;7761;7625;136;12;1305;PONT-DE-VAUX;2042;2004;38
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1106;CIZE;129;127;2
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1317;RAMASSE;221;219;2
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1321;REVONNAS;506;492;14
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1184;HAUTECOURT-ROMANECHE;683;676;7
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1245;BOHAS-MEYRIAT-RIGNAT;744;727;17
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1369;SAINT-JUST;803;789;14
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1447;VILLEREVERSURE;1210;1102;108
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1254;MONTAGNAT;1464;1421;43
240100693;CC DE LA VALLIERE;CC;TPU;8205;7943;262;9;1072;CEYZERIAT;2445;2390;55
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1404;SERRIERES-SUR-AIN;79;79;0
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1051;BOLOZON;96;94;2
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1214;LEYSSARD;144;143;1
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1293;PEYRIAT;162;158;4
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1067;CEIGNES;231;230;1
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1410;SONTHONNAX-LA-MONTAGNE;308;302;6
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1240;MATAFELON-GRANGES;496;483;13
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1392;SAMOGNAT;517;513;4
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1267;NURIEUX-VOLOGNAT;967;952;15
240100701;CC DES MONTS BERTHIAND;CC;4TX;4688;4610;78;10;1192;IZERNORE;1688;1656;32
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1225;LURCY;262;257;5
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1169;GENOUILLEUX;403;399;4
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1258;MONTCEAUX;919;908;11
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1165;FRANCHELEINS;1010;994;16
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1183;GUEREINS;1079;1065;14
240100727;CC DE MONTMERLE TROIS RIVIERES;CC;TPU;6549;6453;96;6;1263;MONTMERLE-SUR-SAONE;2876;2830;46
240100735;CC PORTE OUEST DE LA DOMBES;CC;TPU;13910;13720;190;8;1318;RANCE;501;498;3
240100735;CC PORTE OUEST DE LA DOMBES;CC;TPU;13910;13720;190;8;1030;BEAUREGARD;829;817;12
240100735;CC PORTE OUEST DE LA DOMBES;CC;TPU;13910;13720;190;8;1398;SAVIGNEUX;1034;1025;9
240100735;CC PORTE OUEST DE LA DOMBES;CC;TPU;13910;13720;190;8;1021;ARS-SUR-FORMANS;1120;1102;18
